,Unnamed: 0,dest,orig,1990,1995,2000,2005,2010,2015,2020
2116,28580,CUB,CHL,393,298,186,155,123,92,67
2117,16326,CYP,CHL,12,17,22,33,50,45,46
2118,18641,CZE,CHL,7,11,15,53,85,122,244
2119,20439,DNK,CHL,1070,1198,1326,1397,1405,1520,2078
2120,28853,DOM,CHL,1891,2101,2310,1458,603,633,661
2121,32344,ECU,CHL,5302,5002,4702,5625,8959,11341,11859
2122,9060,EGY,CHL,21,20,20,24,26,18,27
2123,30633,SLV,CHL,380,294,207,214,220,229,232
2124,20682,EST,CHL,0,0,0,0,8,13,28
2126,20980,FIN,CHL,166,175,183,282,342,408,542
2127,25952,FRA,CHL,13207,13634,14060,13011,13523,14988,16473
2128,26190,DEU,CHL,6888,6584,6279,9900,12839,13178,17686
2129,23535,GRC,CHL,783,582,391,383,389,366,372
2130,30726,GTM,CHL,271,231,191,227,262,287,322
2131,11157,GIN,CHL,0,0,0,0,0,11,9
2132,29119,HTI,CHL,333,316,300,284,298,312,326
2133,30825,HND,CHL,273,252,230,226,221,309,314
2134,18886,HUN,CHL,112,110,108,133,158,132,214
2135,21214,ISL,CHL,15,34,52,68,81,77,87
2136,21446,IRL,CHL,27,75,164,165,139,142,160
2137,16671,ISR,CHL,2613,2900,3024,3134,3283,3386,3286
2138,23838,ITA,CHL,8674,6919,5164,8795,12765,12093,12721
2139,21736,LVA,CHL,1,1,2,3,5,5,7
2140,26376,LIE,CHL,0,0,0,0,4,8,6
2141,21930,LTU,CHL,0,0,0,0,0,6,4
2142,26565,LUX,CHL,56,53,51,44,38,57,217
2143,11460,MLT,CHL,0,0,0,0,1242,1528,1792
2144,30923,MEX,CHL,2783,4144,5685,5177,5268,6121,6714
2145,10116,NAM,CHL,48,45,44,34,32,31,32
2146,26850,NLD,CHL,2655,2673,2787,3013,3035,3250,3897
2147,34936,NZL,CHL,826,1019,735,1316,1924,2503,4262
2148,31060,NIC,CHL,144,115,111,110,117,126,130
2149,22136,NOR,CHL,5496,5249,5444,5837,6308,6585,6698
2150,31162,PAN,CHL,998,997,1060,1184,1549,1813,2178
2151,32653,PRY,CHL,2460,2425,2382,2269,2161,2109,2283
2152,32725,PER,CHL,4479,4483,5239,6155,7564,9437,17615
2153,14500,PHL,CHL,9,12,108,87,92,93,97
2154,19109,POL,CHL,33,28,24,41,61,57,75
2155,24344,PRT,CHL,55,119,188,196,172,194,221
2156,29383,PRI,CHL,924,879,837,1007,1052,789,452
2157,19359,ROU,CHL,0,0,0,0,2,25,157
2158,19589,RUS,CHL,638,662,662,386,104,107,105
2159,19791,SVK,CHL,2,8,17,20,22,28,32
2160,24715,SVN,CHL,7,14,16,17,28,28,38
2161,10255,ZAF,CHL,650,405,281,369,537,692,803
2162,24937,ESP,CHL,11887,14194,22607,49390,64296,54400,61798
2163,22393,SWE,CHL,21091,25029,26842,27511,28213,26990,28709
2164,27103,CHE,CHL,4716,4967,5238,5860,6913,7174,7622
2165,17410,TUR,CHL,10,25,41,43,44,43,58
2166,22642,GBR,CHL,717,2817,4966,5655,5969,7143,8063
2167,33883,USA,CHL,55681,69155,82855,87860,95695,106717,89714
2168,32897,URY,CHL,1161,1299,1455,1347,1248,1288,1536
2169,32975,VEN,CHL,22198,18675,15733,15347,15123,15263,14390
2170,36572,ASM,CHN,100,200,299,450,600,598,599
2171,27943,ATG,CHN,57,84,110,118,126,134,139
2172,31593,ARG,CHN,4268,5850,7432,9956,12476,14397,14537
2173,28038,ABW,CHN,247,435,622,855,1072,1127,1260
2174,34661,AUS,CHN,97526,108346,144690,227561,371550,508870,653232
2175,25450,AUT,CHN,9703,10934,12165,13545,15095,14883,17776
2176,28125,BHS,CHN,67,80,93,126,159,172,183
2177,15252,BGD,CHN,140163,131427,122691,145405,160252,162772,159619
2178,28239,BRB,CHN,0,0,0,30,41,43,42
2179,25702,BEL,CHN,4851,5889,6757,12247,15591,19048,21418
2180,30358,BLZ,CHN,551,823,1094,1378,1737,2048,2323
2181,33409,BMU,CHN,85,128,145,96,40,65,54
2182,15319,BTN,CHN,422,496,570,714,858,906,949
2183,31783,BOL,CHN,805,675,538,754,968,1128,1254
2185,9890,BWA,CHN,874,1055,1348,2720,4111,4466,4777
2186,32004,BRA,CHN,8532,9429,10326,14884,19232,22671,24632
2187,14094,BRN,CHN,1509,1718,1926,1969,2012,2055,2238
2188,18403,BGR,CHN,362,443,524,657,780,1083,1550
2189,10831,CPV,CHN,30,41,51,37,22,23,23
2190,14163,KHM,CHN,707,1853,2998,2340,1682,1518,1627
2191,33525,CAN,CHN,168079,286712,412162,508994,611990,645278,699190
2192,32187,CHL,CHN,1124,1691,2258,3733,5208,7889,15921
2193,13315,HKG,CHN,1659157,1772597,1886037,2070537,2260045,2309769,2408447
2194,13390,MAC,CHN,172346,189060,204282,236962,251200,280130,300567
2195,32257,COL,CHN,1233,1392,1551,1632,1632,1616,1584
2196,8366,COG,CHN,283,327,459,292,695,924,917
2197,30450,CRI,CHN,252,190,222,147,288,291,348
2198,23336,HRV,CHN,0,0,0,222,443,446,417
2199,28581,CUB,CHN,658,499,351,223,134,76,42
2200,28665,CUW,CHN,0,0,0,0,451,489,569
2201,16327,CYP,CHN,398,563,728,1094,1679,1541,1591
2202,18642,CZE,CHN,303,454,605,2714,4558,4807,6620
2203,13497,PRK,CHN,19668,19590,19511,22740,25969,28594,29248
2204,20440,DNK,CHN,1301,2441,3580,7194,10328,11988,14576
2205,28756,DMA,CHN,14,19,23,27,33,38,37
2206,28854,DOM,CHN,3613,4013,4413,2916,1413,3776,3942
2207,32345,ECU,CHN,654,934,1214,1453,2313,2928,3061
2208,9061,EGY,CHN,479,501,562,669,720,495,771
2209,30634,SLV,CHN,260,224,187,218,248,259,262
2210,6721,ERI,CHN,8,53,98,102,112,135,117
2211,20683,EST,CHN,59,92,124,163,201,348,495
2212,20868,FRO,CHN,1,0,1,7,18,30,35
2213,35280,FJI,CHN,848,835,833,836,898,925,946
2214,20981,FIN,CHN,428,1106,1783,4541,6591,9069,11614
2215,25953,FRA,CHN,41681,43028,44375,70951,103338,114531,125893
2217,36693,PYF,CHN,546,599,641,671,648,615,615
2218,8551,GAB,CHN,107,143,179,195,226,316,344
2219,16504,GEO,CHN,421,337,74,70,70,73,74
2220,26191,DEU,CHN,19834,34512,49190,67622,82444,84616,142891
2221,11039,GHA,CHN,121,121,135,190,189,232,266
2222,23536,GRC,CHN,329,441,560,2015,3596,3388,3462
2223,33741,GRL,CHN,0,0,1,5,7,11,10
2224,35880,GUM,CHN,1719,2215,2710,2422,2133,2152,2275
2225,30727,GTM,CHN,307,361,415,493,571,627,705
2226,11158,GIN,CHN,134,154,166,116,81,169,161
2227,32589,GUY,CHN,263,422,580,780,610,645,676
2228,29120,HTI,CHN,348,330,313,297,311,326,341
2229,30826,HND,CHN,394,419,443,434,425,596,608
2230,18887,HUN,CHN,941,4242,7543,9259,11058,13867,17648
2231,21215,ISL,CHN,58,118,177,335,483,582,747
2232,15393,IND,CHN,18165,98000,92343,96684,100003,110098,108008
2233,14236,IDN,CHN,258310,170906,83502,72094,65307,72302,76028
2234,21447,IRL,CHN,563,3056,7229,10704,12416,12683,14542
2235,16672,ISR,CHN,1027,1002,921,747,582,600,581
2236,23839,ITA,CHN,32172,53519,74865,137633,194677,199617,233338
2237,13569,JPN,CHN,150383,222311,335600,648120,687156,714570,775893
2238,16782,JOR,CHN,192,5718,11240,8438,17420,16121,20896
2239,12621,KAZ,CHN,695,1142,1588,1811,2033,2162,2274
2240,12688,KGZ,CHN,770,612,438,375,308,271,262
2241,14305,LAO,CHN,4125,3743,3005,2820,8110,13400,14338
2242,21737,LVA,CHN,24,175,326,281,230,268,369
2243,16983,LBN,CHN,88,2596,5103,3918,2789,2358,2058
2244,10035,LSO,CHN,162,140,114,116,118,168,221
2245,9231,LBY,CHN,1366,1800,2264,2494,2737,3064,3280
2246,26377,LIE,CHN,28,40,52,58,66,81,113
2247,21931,LTU,CHN,157,175,137,105,60,53,191
2248,26566,LUX,CHN,1017,966,927,804,691,1054,4295
2249,6910,MDG,CHN,1481,1312,1458,1609,1784,1979,2193
2250,14362,MYS,CHN,91377,65974,54430,29909,9306,11347,12024
2251,11461,MLT,CHN,301,190,76,309,2795,3439,4035
2252,24059,MLT,CHN,148,173,220,259,292,495,1076
2253,35996,MHL,CHN,40,89,153,231,296,318,318
2255,11562,MRT,CHN,142,151,156,158,110,158,172
2256,7028,MUS,CHN,346,3273,8024,5151,2564,2951,2981
2257,30924,MEX,CHN,1240,1911,2665,4698,7274,8849,9706
2258,13656,MNG,CHN,1649,1821,2013,4994,8546,10595,11419
2259,14429,MMR,CHN,72413,55637,44999,38118,35082,33656,35104
2260,10117,NAM,CHN,4593,4392,4078,3224,3106,3039,3252
2261,36115,NRU,CHN,504,466,428,402,125,198,229
2262,15602,NPL,CHN,21906,25260,22820,20155,20977,20302,19428
2263,26851,NLD,CHN,20779,26141,32395,43672,52617,61901,72803
2264,35343,NCL,CHN,77,89,101,107,114,87,91
2265,34923,NZL,CHN,9059,18991,37900,74705,84329,92602,144207
2266,31061,NIC,CHN,55,44,81,121,129,139,144
2267,36172,MNP,CHN,2598,7844,13566,9611,2894,2592,2614
2268,22137,NOR,CHN,1862,2878,3617,5938,9823,12197,13579
2269,15657,PAK,CHN,490,410,363,347,338,334,311
2270,36232,PLW,CHN,320,543,1079,550,526,473,486
2271,31163,PAN,CHN,10235,10439,11300,12365,15942,18665,22427
2272,35409,PNG,CHN,135,138,103,103,87,88,87
2273,32654,PRY,CHN,1953,1419,882,840,800,780,844
2274,32726,PER,CHN,2548,2551,2981,3502,6491,18783,31931
2275,14501,PHL,CHN,53792,72391,88418,71566,35398,35952,38269
2276,19110,POL,CHN,922,788,674,932,1221,1162,1550
2277,24345,PRT,CHN,673,1452,2291,6280,9227,10461,12000
2278,29384,PRI,CHN,339,826,1315,1422,1351,1088,1212
2279,13735,KOR,CHN,19827,48299,92142,243217,490407,759204,803011
2280,19360,ROU,CHN,605,1331,2100,2101,2695,3722,6544
2281,19590,RUS,CHN,67405,64969,60177,58247,55119,56171,56138
2282,29595,LCA,CHN,21,27,38,48,55,52,49
2283,36818,WSM,CHN,93,84,75,70,62,50,46
2284,24571,SRB,CHN,216,1375,1870,1845,1804,1763,1796
2285,7324,SYC,CHN,58,80,103,279,456,510,519
2286,11889,SLE,CHN,280,273,266,221,207,195,187
2287,14621,SGP,CHN,150447,191075,250198,299651,365797,419634,426434
2288,29807,SXM,CHN,0,0,0,83,167,174,183
2289,19792,SVK,CHN,49,320,681,764,856,1074,1256
2290,24716,SVN,CHN,61,132,201,323,732,863,1113
2291,35482,SLB,CHN,241,239,228,213,211,197,192
2292,10256,ZAF,CHN,8690,8051,9841,12947,10396,7845,6914
2293,24938,ESP,CHN,8432,4349,2138,81322,154918,155713,179104
2294,15717,LKA,CHN,37,312,588,1153,2312,2447,2481
2295,9419,SDN,CHN,1678,1711,1746,1890,1215,1111,1536
2296,32842,SUR,CHN,2055,2538,3135,3836,4526,4915,5446
2297,22394,SWE,CHN,6920,8212,8150,13134,21706,28014,34767
2298,27104,CHE,CHN,8082,9792,11538,13467,15226,20556,25088
2299,12765,TJK,CHN,74,60,52,50,49,48,46
2300,14689,THA,CHN,58,116,200,33311,68811,73828,77280
2301,14781,TLS,CHN,928,1012,1104,1172,1196,953,938
2302,11979,TGO,CHN,247,278,313,352,459,517,521
2303,36937,TON,CHN,91,103,115,134,143,122,114
2304,29887,TTO,CHN,469,425,461,494,836,866,961
2305,17411,TUR,CHN,529,1020,1634,1702,1736,1730,2415
2306,7514,UGA,CHN,137,129,374,362,364,366,341
2307,19993,UKR,CHN,7924,7666,7502,6854,6539,6560,6668
2308,22643,GBR,CHN,23384,83030,144073,146994,155196,199428,208229
2309,33884,USA,CHN,773939,1058487,1348465,1607654,1922950,2676697,2184110
2310,32976,VEN,CHN,6458,8067,9988,11278,12864,13865,13071
2311,14848,VNM,CHN,612,1192,2573,2661,2440,3005,3167
2312,7687,ZMB,CHN,100,128,166,408,1007,887,1241
2313,31620,ARG,HKG,9,9,9,8,4,4,4
2314,34705,AUS,HKG,57852,68683,75420,79837,85460,95050,107067
2315,25451,AUT,HKG,154,174,194,215,239,0,0
2316,28144,BHS,HKG,46,35,25,25,24,26,26
2317,30364,BLZ,HKG,47,49,50,56,61,71,78
2318,31818,BOL,HKG,0,8,15,9,2,3,2
2320,14095,BRN,HKG,382,432,482,493,504,515,559
2321,14166,KHM,HKG,54,142,229,179,129,116,123
2322,33566,CAN,HKG,230328,231291,237754,214333,205425,207658,225006
2323,13248,CHN,HKG,622,1011,1385,68509,156173,192643,209555
2324,13391,MAC,HKG,11736,12873,14240,16517,18888,20984,22512
2325,30482,CRI,HKG,1504,1604,2506,1643,3238,3285,3943
2326,28675,CUW,HKG,0,0,0,0,104,111,129
2327,18643,CZE,HKG,6,9,12,6,0,0,0
2328,13498,PRK,HKG,97,102,106,128,149,164,166
2329,20441,DNK,HKG,492,492,491,501,0,0,0
2330,32365,ECU,HKG,33,37,41,49,77,97,101
2331,30645,SLV,HKG,13,10,7,8,8,8,8
2332,20684,EST,HKG,0,0,0,0,1,0,0
2333,25954,FRA,HKG,2227,2299,2371,1415,484,535,587
2334,23537,GRC,HKG,30,40,51,26,0,0,0
2335,21448,IRL,HKG,86,468,1108,1610,1847,1887,2162
2336,16795,JOR,HKG,1,24,47,36,73,30,37
2337,7031,MUS,HKG,91,45,25,21,20,23,22
2338,36053,FSM,HKG,8,7,8,15,18,21,20
2339,34926,NZL,HKG,4839,11441,10996,7350,7401,7334,11734
2340,22138,NOR,HKG,728,854,884,910,0,0,0
2341,31185,PAN,HKG,187,270,371,277,240,281,337
2342,14515,PHL,HKG,196,263,268,216,252,256,272
2343,24346,PRT,HKG,27,57,91,112,116,132,149
2344,19613,RUS,HKG,38,36,34,46,58,60,58
2345,14622,SGP,HKG,15043,31708,51442,52509,56502,64817,65867
2346,10284,ZAF,HKG,1786,1075,679,892,1298,1674,1943
2347,22395,SWE,HKG,440,523,561,583,0,0,0
2348,17430,TUR,HKG,14,33,54,56,57,55,76
2349,22644,GBR,HKG,72371,72931,74718,87020,91875,109963,124122
2350,33885,USA,HKG,147131,177702,208749,216351,230796,248913,230584
2351,33004,VEN,HKG,507,500,490,515,547,573,539
2352,34734,AUS,MAC,1699,1947,2050,2100,2560,2780,3294
2353,25452,AUT,MAC,9,10,11,12,13,0,0
2354,33594,CAN,MAC,6592,6620,6805,5977,5565,5714,6190
2355,13253,CHN,MAC,3099,4494,5574,9755,14100,17393,18918
2356,13316,HKG,MAC,57222,58769,60316,64994,69830,71366,74414
2357,30507,CRI,MAC,2,1,1,2,2,1,1
2358,20442,DNK,MAC,5,3,0,0,0,0,0
2359,25955,FRA,MAC,111,115,118,67,16,17,16
2360,22139,NOR,MAC,17,22,28,61,0,0,0
2361,24347,PRT,MAC,842,1816,2865,2521,1760,1995,2285
2362,14623,SGP,MAC,11755,10309,9861,13897,18709,21462,21809
2363,33886,USA,MAC,5107,5991,6888,8805,11044,12568,18265
2364,31594,ARG,COL,2702,3162,3622,2673,1722,8640,8723
2365,28039,ABW,COL,1849,4446,7043,8243,9280,9762,10926
2366,34662,AUS,COL,2106,3146,4000,5810,12410,19810,28338
2367,25453,AUT,COL,864,975,1086,1204,1337,1604,2139
2368,28126,BHS,COL,28,30,33,106,178,193,205
2369,25703,BEL,COL,1897,2318,2671,4197,4836,6119,7250
2370,31784,BOL,COL,651,1002,1342,1946,2546,2965,3301
2372,32005,BRA,COL,2223,3196,4169,5520,6793,8008,8700
2373,18404,BGR,COL,1,6,10,16,21,36,68
2374,33526,CAN,COL,7547,12595,17942,39330,60555,69610,75425
2375,28477,CYM,COL,72,136,235,296,385,419,467
2376,32188,CHL,COL,1554,2734,3913,9159,14401,73601,173487
2377,30451,CRI,COL,4372,4147,5995,7708,20965,21270,25530
2378,23337,HRV,COL,0,0,0,23,45,45,41
2379,28582,CUB,COL,353,268,173,132,95,65,42
2380,28666,CUW,COL,0,0,0,0,4415,4797,5058
2381,16328,CYP,COL,31,44,57,87,132,120,123
2382,18644,CZE,COL,18,27,36,99,152,250,424
2383,20443,DNK,COL,807,1424,2040,2510,2852,3397,3660
2384,28855,DOM,COL,4697,5217,5737,4586,3432,2838,2962
2385,32346,ECU,COL,40238,55897,71556,94258,221534,194721,203470
2386,9062,EGY,COL,65,52,43,51,55,37,57
2387,30635,SLV,COL,386,375,363,458,553,577,585
2388,20685,EST,COL,0,0,0,0,13,27,57
2389,20869,FRO,COL,22,39,43,43,36,30,36
2390,20982,FIN,COL,132,242,352,619,816,985,1228
2391,25956,FRA,COL,15050,15537,16023,22163,25571,28340,31151
2392,26192,DEU,COL,4218,6401,8584,13677,17812,18281,24535
2393,23538,GRC,COL,442,410,385,397,423,397,404
2394,30728,GTM,COL,490,610,730,868,1005,1102,1242
2395,11159,GIN,COL,0,0,0,0,0,2623,2519
2396,29121,HTI,COL,828,786,746,708,743,780,815
2397,30827,HND,COL,409,527,644,631,618,868,886
2398,18888,HUN,COL,33,84,135,166,199,202,335
2399,21216,ISL,COL,21,42,62,110,154,189,257
2400,16673,ISR,COL,1155,1520,1800,2226,2678,2762,2680
2401,23840,ITA,COL,9633,12313,14993,27259,39214,38713,41466
2402,16783,JOR,COL,15,23,30,23,48,20,24
2403,21738,LVA,COL,2,3,4,7,10,6,13
2404,26378,LIE,COL,0,0,1,15,30,41,43
2405,21932,LTU,COL,0,0,0,0,0,10,19
2406,26567,LUX,COL,26,24,23,19,17,25,515
2407,30925,MEX,COL,4660,5530,6639,9406,13262,18461,20253
2408,26852,NLD,COL,4915,6784,8883,11618,12906,14123,16127
2409,34938,NZL,COL,235,290,209,372,790,1197,2763
2410,31062,NIC,COL,298,237,309,389,415,447,467
2411,22140,NOR,COL,1618,2584,3230,4084,4806,5636,6186
2412,31164,PAN,COL,13968,17179,21473,31157,47190,55251,50702
2413,32727,PER,COL,3702,3706,4331,5087,6454,7599,14182
2414,14502,PHL,COL,156,209,56,45,123,125,131
2415,19111,POL,COL,81,69,59,92,128,121,161
2416,24348,PRT,COL,107,229,362,507,568,644,736
2417,29385,PRI,COL,3399,3601,3813,4482,4589,3788,4039
2418,19361,ROU,COL,0,0,0,0,0,28,163
2419,19591,RUS,COL,336,297,249,228,203,206,204
2420,29808,SXM,COL,0,0,0,100,200,208,218
2421,19793,SVK,COL,3,16,34,39,44,56,69
2422,24717,SVN,COL,2,4,4,12,30,41,68
2423,10257,ZAF,COL,118,159,249,328,477,615,714
2424,24939,ESP,COL,12548,21683,40145,270028,376161,347505,450377
2425,22396,SWE,COL,5749,6822,7317,8800,10181,11201,12894
2426,27105,CHE,COL,5057,6475,7917,8954,10448,12240,14194
2427,17412,TUR,COL,11,27,44,46,47,46,61
2428,22645,GBR,COL,5546,8660,11920,17530,18508,22151,25001
2429,33887,USA,COL,286124,403325,522819,580965,658465,699399,817604
2430,32977,VEN,COL,555578,588323,617257,672292,929944,973315,917753
2431,25454,AUT,COM,0,0,0,0,0,2,0
2432,25704,BEL,COM,0,0,0,0,69,88,91
2433,33527,CAN,COM,19,29,40,109,175,134,144
2434,18645,CZE,COM,0,1,1,1,1,0,0
2435,20444,DNK,COM,18,17,16,17,17,14,13
2436,9063,EGY,COM,431,527,664,791,852,585,913
2437,6722,ERI,COM,27,60,93,125,159,192,166
2438,20983,FIN,COM,1,2,2,3,3,3,2
2439,25957,FRA,COM,18859,19469,20078,30384,34401,38126,41908
2440,23539,GRC,COM,0,0,0,38,78,73,74
2441,11160,GIN,COM,0,0,0,0,0,761,730
2442,18889,HUN,COM,0,0,0,0,0,1,2
2443,23841,ITA,COM,3,7,11,24,39,29,24
2444,9232,LBY,COM,1230,2178,3162,3485,3824,4281,4584
2445,26568,LUX,COM,0,0,0,0,0,0,16
2446,6911,MDG,COM,8179,7242,8050,8910,9876,10953,12153
2448,26853,NLD,COM,0,0,0,0,17,14,10
2449,22141,NOR,COM,0,0,0,0,4,6,4
2450,19362,ROU,COM,0,0,0,0,0,0,12
2451,19592,RUS,COM,17,15,13,50,87,88,86
2453,24718,SVN,COM,0,0,0,0,1,0,0
2454,10258,ZAF,COM,194,120,83,108,157,202,234
2455,22397,SWE,COM,7,9,9,6,7,5,2
2456,27106,CHE,COM,15,17,21,23,28,38,43
2457,22646,GBR,COM,7,33,60,95,100,118,133
2458,7609,TZ,COM,343,458,487,551,567,596,533
2459,8099,AGO,COG,410,477,543,715,870,997,1059
2460,31595,ARG,COG,92,90,88,66,42,42,41
2461,34663,AUS,COG,134,130,130,710,1030,1610,1884
2462,25455,AUT,COG,252,284,316,351,390,268,327
2463,25705,BEL,COG,6195,4892,3445,5235,4151,4084,3948
2464,10712,BEN,COG,393,542,691,1802,2942,3783,4071
2465,31785,BOL,COG,1,3,5,6,6,8,7
2466,32006,BRA,COG,0,0,0,39,80,94,99
2467,18405,BGR,COG,10,9,8,9,9,10,26
2468,8163,CMR,COG,0,0,0,2972,2365,2953,3439
2469,33528,CAN,COG,87,182,282,1004,1655,2444,2647
2470,8305,TCD,COG,715,777,839,581,688,846,980
2471,30452,CRI,COG,7,5,6,5,9,8,9
2472,18646,CZE,COG,16,24,32,43,50,62,60
2473,8435,COD,COG,3647,5912,9470,9473,1549,6431,6242
2474,20445,DNK,COG,31,58,84,376,637,594,419
2475,9064,EGY,COG,26,39,55,65,70,48,72
2476,20686,EST,COG,0,0,0,0,4,4,5
2477,9973,SWZ,COG,1,9,36,49,62,72,71
2478,20984,FIN,COG,12,12,12,55,83,114,125
2479,25958,FRA,COG,48395,49960,51524,57496,65240,72306,79478
2480,8552,GAB,COG,5045,6747,8440,9393,10660,14905,16396
2481,26193,DEU,COG,351,844,1337,2465,3386,3475,4662
2482,23540,GRC,COG,35,435,843,1144,1497,1410,1441
2483,11161,GIN,COG,0,0,0,0,0,122,116
2484,18890,HUN,COG,18,37,55,68,81,77,76
2485,21217,ISL,COG,0,0,0,0,1,3,1
2486,21449,IRL,COG,163,578,1312,2058,2466,2519,2886
2487,23842,ITA,COG,508,1898,3287,3336,3474,3295,3163
2488,21739,LVA,COG,1,1,2,1,1,0,0
2489,9233,LBY,COG,74,183,297,327,359,401,429
2490,21933,LTU,COG,0,0,0,0,0,5,6
2491,26569,LUX,COG,0,0,0,0,0,0,299
2492,6964,MWI,COG,735,1567,1509,1438,1413,1216,1033
2493,11462,MLT,COG,4022,4208,3856,15801,8510,10473,12288
2494,9352,MAR,COG,1286,1180,1243,1319,1433,1847,2028
2495,10118,NAM,COG,1652,1579,1468,1160,1117,1093,1168
2496,26854,NLD,COG,295,433,587,1065,1004,962,922
2497,22142,NOR,COG,132,172,266,681,145,222,254
2498,14503,PHL,COG,121,162,555,449,521,529,561
2499,19112,POL,COG,68,58,50,78,110,104,138
2500,24349,PRT,COG,532,1148,1812,1216,419,474,542
2501,19363,ROU,COG,0,0,0,0,0,23,119
2502,19593,RUS,COG,492,424,341,459,569,580,578
2503,19794,SVK,COG,1,6,14,16,18,23,23
2504,24719,SVN,COG,0,0,2,0,7,9,3
2505,10259,ZAF,COG,1302,3712,7885,10876,15832,20425,23713
2506,24940,ESP,COG,93,294,623,1694,2333,2105,2840
2507,22398,SWE,COG,125,149,160,344,591,764,894
2508,27107,CHE,COG,3193,2070,955,991,1261,1176,1196
2509,11980,TGO,COG,123,138,155,174,229,257,258
2510,22647,GBR,COG,456,1793,3162,5596,5907,7069,7978
2511,7610,TZ,COG,15007,22000,23123,23777,24354,25017,22287
2512,7688,ZMB,COG,116,456,4330,5632,8481,7471,10460
2520,31596,ARG,CRI,462,359,257,191,123,123,124
2521,34666,AUS,CRI,236,307,350,380,440,500,580
2522,25456,AUT,CRI,99,112,124,137,152,177,220
2523,28127,BHS,CRI,10,38,66,58,50,54,56
2524,25706,BEL,CRI,136,136,131,181,232,284,349
2525,31787,BOL,CRI,102,122,141,133,125,147,162
2526,32008,BRA,CRI,388,314,239,313,384,452,490
2527,18406,BGR,CRI,1,2,3,4,5,7,8
2528,33530,CAN,CRI,1247,1840,2476,3364,4095,3925,4252
2529,28478,CYM,CRI,87,165,284,193,120,130,144
2530,32258,COL,CRI,691,757,822,839,1106,1442,1828
2531,16329,CYP,CRI,1,2,2,3,3,2,1
2532,18647,CZE,CRI,3,4,5,17,28,54,158
2533,20446,DNK,CRI,42,68,93,119,138,164,196
2534,28857,DOM,CRI,1552,1724,1896,1096,293,307,320
2535,32347,ECU,CRI,313,351,389,466,742,938,1027
2536,30636,SLV,CRI,1558,1188,818,829,840,876,889
2537,20687,EST,CRI,0,0,0,0,2,3,12
2538,20985,FIN,CRI,10,16,21,38,45,61,73
2539,25960,FRA,CRI,421,435,448,640,706,782,858
2540,26194,DEU,CRI,516,639,762,1182,1523,1564,2097
2541,23542,GRC,CRI,26,26,27,33,40,37,37
2542,30729,GTM,CRI,758,746,734,872,1010,1108,1248
2543,11163,GIN,CRI,0,0,0,0,0,118,112
2544,29122,HTI,CRI,274,260,246,233,244,256,267
2545,30828,HND,CRI,594,617,639,626,613,861,879
2546,18891,HUN,CRI,8,15,22,27,32,44,98
2547,21218,ISL,CRI,3,5,6,6,5,7,18
2548,21450,IRL,CRI,2,5,12,13,11,11,11
2549,23843,ITA,CRI,92,301,509,1009,1478,1473,1658
2550,29191,JAM,CRI,96,101,106,104,101,99,100
2551,21740,LVA,CRI,0,0,0,0,1,2,0
2552,26379,LIE,CRI,0,0,0,0,3,5,4
2553,26570,LUX,CRI,0,0,0,0,0,0,29
2554,30927,MEX,CRI,2088,2571,3166,2670,2483,3128,3430
2555,26855,NLD,CRI,207,304,413,557,623,764,978
2556,31064,NIC,CRI,5959,4727,6948,9343,9989,10772,11281
2557,22143,NOR,CRI,130,157,177,217,245,277,320
2558,31165,PAN,CRI,3919,4155,4654,5121,6629,7760,9320
2559,32728,PER,CRI,209,210,246,289,323,343,638
2560,14505,PHL,CRI,21,28,29,23,38,39,40
2561,19113,POL,CRI,28,24,21,28,37,34,45
2562,29386,PRI,CRI,487,531,577,601,551,685,924
2563,19364,ROU,CRI,0,0,0,0,0,12,76
2564,19594,RUS,CRI,35,34,33,32,31,32,30
2565,19795,SVK,CRI,0,0,0,0,0,12,16
2566,24720,SVN,CRI,0,0,1,0,1,4,5
2567,24941,ESP,CRI,644,778,1249,2116,3149,3339,4505
2568,22399,SWE,CRI,162,193,207,271,344,397,483
2569,27108,CHE,CRI,412,505,600,691,794,876,1097
2570,17414,TUR,CRI,13,31,51,53,54,52,72
2571,22648,GBR,CRI,50,200,355,502,529,632,712
2572,33888,USA,CRI,43530,58472,73694,80856,90687,91939,96903
2573,32978,VEN,CRI,1661,1405,1178,1142,1120,1127,1061
2574,31597,ARG,HRV,2171,2119,2067,1526,983,986,995
2575,34667,AUS,HRV,48565,55036,58210,69489,68490,61820,63657
2576,25458,AUT,HRV,43774,49385,54995,44242,34090,40118,46770
2577,25708,BEL,HRV,48,72,93,92,109,249,558
2578,31788,BOL,HRV,0,28,55,44,33,39,41
2579,23262,BIH,HRV,21218,27272,33326,17930,12849,12776,11956
2580,32009,BRA,HRV,0,0,0,283,568,669,726
2581,18408,BGR,HRV,15,29,42,60,76,95,125
2582,33531,CAN,HRV,466,19628,39257,38142,40015,39799,43123
2583,30454,CRI,HRV,21,16,18,13,25,24,28
2584,16330,CYP,HRV,21,30,38,57,88,80,81
2585,18649,CZE,HRV,417,626,835,1163,1383,1632,1898
2586,20448,DNK,HRV,504,542,579,662,714,1098,2244
2587,32348,ECU,HRV,27,31,34,41,65,81,84
2588,9066,EGY,HRV,124,96,76,90,97,66,102
2589,20689,EST,HRV,0,0,0,0,13,28,47
