country,year,population,Dem index,gdp
MEX,1990,83943135,,2.61254E+11
MEX,1991,85512621,,3.13143E+11
MEX,1992,87075136,,3.63158E+11
MEX,1993,88625440,,5.00736E+11
MEX,1994,90156396,,5.27813E+11
MEX,1995,91663290,,3.60074E+11
MEX,1996,93147045,,4.10976E+11
MEX,1997,94611008,,5.00413E+11
MEX,1998,96056313,,5.26502E+11
MEX,1999,97484823,,6.00233E+11
MEX,2000,98899845,,7.07907E+11
MEX,2001,100298152,,7.56706E+11
MEX,2002,101684764,,7.72106E+11
MEX,2003,103081020,,7.29336E+11
MEX,2004,104514934,,7.82241E+11
MEX,2005,106005199,,8.77476E+11
MEX,2006,107560155,6.67,9.75387E+11
MEX,2007,109170503,,1.0527E+12
MEX,2008,110815272,6.78,1.10999E+12
MEX,2009,112463886,,9.00045E+11
MEX,2010,114092961,6.93,1.0578E+12
MEX,2011,115695468,6.93,1.18049E+12
MEX,2012,117274156,6.9,1.20109E+12
MEX,2013,118827158,6.91,1.27444E+12
MEX,2014,120355137,6.68,1.31535E+12
MEX,2015,121858251,6.55,1.17187E+12
MEX,2016,123333379,6.47,1.07849E+12
MEX,2017,124777326,6.41,1.15891E+12
MEX,2018,126190782,6.19,1.22241E+12
MEX,2019,127575529,6.09,1.2694E+12
MEX,2020,,6.07,
MEX,2021,,5.57,
FSM,1960,44510,,
FSM,1961,45939,,
FSM,1962,47372,,
FSM,1963,48856,,
FSM,1964,50476,,
FSM,1965,52224,,
FSM,1966,54192,,
FSM,1967,56308,,
FSM,1968,58386,,
FSM,1969,60146,,
FSM,1970,61415,,
FSM,1971,62089,,
FSM,1972,62275,,
FSM,1973,62268,,
FSM,1974,62456,,
FSM,1975,63122,,
FSM,1976,64360,,
FSM,1977,66079,,
FSM,1978,68196,,
FSM,1979,70515,,
FSM,1980,72936,,
FSM,1981,75422,,
FSM,1982,78015,,
FSM,1983,80630,,106500000
FSM,1984,83192,,
FSM,1985,85641,,
FSM,1986,87904,,112210000
FSM,1987,89985,,116700000
FSM,1988,91984,,124700000
FSM,1989,94062,,135200000
FSM,1990,96304,,147200000
FSM,1991,98779,,166200000
FSM,1992,101386,,178100000
FSM,1993,103901,,198400000
FSM,1994,106030,,202500000
FSM,1995,107535,,221575300
FSM,1996,108311,,218534700
FSM,1997,108473,,206626300
FSM,1998,108206,,218873100
FSM,1999,107769,,220140500
FSM,2000,107405,,233271800
FSM,2001,107170,,240970900
FSM,2002,107027,,242517200
FSM,2003,106902,,245432900
FSM,2004,106624,,240236000
FSM,2005,106135,,250281900
FSM,2006,105374,,253541900
FSM,2007,104442,,256787200
FSM,2008,103549,,263145100
FSM,2009,102971,,280284600
FSM,2010,102916,,296944100
FSM,2011,103448,,311301600
FSM,2012,104506,,327248700
FSM,2013,105922,,317214400
FSM,2014,107444,,319271200
FSM,2015,108886,,316489900
FSM,2016,110215,,332265200
FSM,2017,111461,,366666800
FSM,2018,112640,,401932300
FSM,2019,113811,,412479413.4
MCO,1960,22461,,
MCO,1961,22813,,
MCO,1962,23043,,
MCO,1963,23165,,
MCO,1964,23236,,
MCO,1965,23289,,
MCO,1966,23302,,
MCO,1967,23292,,
MCO,1968,23295,,
MCO,1969,23348,,
MCO,1970,23487,,293073868
MCO,1971,23721,,327651488
MCO,1972,24049,,402460333.2
MCO,1973,24445,,523552815.1
MCO,1974,24829,,563939670.7
MCO,1975,25203,,711922994.3
MCO,1976,25523,,735339911.9
MCO,1977,25811,,811250927.4
MCO,1978,26090,,1000535735
MCO,1979,26391,,1209898293
MCO,1980,26752,,1378130996
MCO,1981,27162,,1205166025
MCO,1982,27633,,1143229072
MCO,1983,28091,,1092551781
MCO,1984,28511,,1037314956
MCO,1985,28836,,1082851076
MCO,1986,29050,,1515209588
MCO,1987,29156,,1839095595
MCO,1988,29232,,2000674667
MCO,1989,29309,,2010116851
MCO,1990,29433,,2481316054
MCO,1991,29629,,2480598884
MCO,1992,29859,,2737192565
MCO,1993,30145,,2574302409
MCO,1994,30436,,2720310019
MCO,1995,30731,,3130462610
MCO,1996,31001,,3137673291
MCO,1997,31268,,2840175545
MCO,1998,31554,,2934498443
MCO,1999,31836,,2906093757
MCO,2000,32148,,2647885849
MCO,2001,32474,,2718868306
MCO,2002,32804,,2968987019
MCO,2003,33144,,3601321065
MCO,2004,33499,,4137913500
MCO,2005,33842,,4203084194
MCO,2006,34189,,4582988333
MCO,2007,34524,,5867916781
MCO,2008,34860,,6476490406
MCO,2009,35223,,5451653237
MCO,2010,35609,,5367625613
MCO,2011,36025,,6088808463
MCO,2012,36459,,5743029680
MCO,2013,36899,,6555983530
MCO,2014,37320,,7069616049
MCO,2015,37723,,6261622101
MCO,2016,38070,,6472990923
MCO,2017,38392,,6431314957
MCO,2018,38682,,7194024563
MCO,2019,38967,,7383745662
MNG,1960,955514,,
MNG,1961,982181,,
MNG,1962,1011327,,
MNG,1963,1042387,,
MNG,1964,1074518,,
MNG,1965,1107121,,
MNG,1966,1139962,,
MNG,1967,1173186,,
MNG,1968,1207104,,
MNG,1969,1242213,,
MNG,1970,1278819,,
MNG,1971,1317042,,
MNG,1972,1356673,,
MNG,1973,1397305,,
MNG,1974,1438421,,
MNG,1975,1479646,,
MNG,1976,1520868,,
MNG,1977,1562207,,
MNG,1978,1603910,,
MNG,1979,1646290,,
MNG,1980,1689622,,
MNG,1981,1733475,,2310099100
MNG,1982,1777727,,2552401933
MNG,1983,1823214,,2725736633
MNG,1984,1871089,,2098734600
MNG,1985,1921889,,2186505475
MNG,1986,1976313,,2896178867
MNG,1987,2033351,,3020611600
MNG,1988,2089709,,3204461567
MNG,1989,2141005,,3576966800
MNG,1990,2184139,,2560785660
MNG,1991,2217918,,2379018326
MNG,1992,2243495,,1317611864
MNG,1993,2263196,,768401634.2
MNG,1994,2280475,,925817092.2
MNG,1995,2298017,,1452165005
MNG,1996,2316571,,1345719472
MNG,1997,2335744,,1180934203
MNG,1998,2355667,,1124440249
MNG,1999,2376228,,1057408589
MNG,2000,2397417,,1136896124
MNG,2001,2419594,,1267997934
MNG,2002,2443261,,1396555720
MNG,2003,2468765,,1595297356
MNG,2004,2496394,,1992066808
MNG,2005,2526429,,2523471532
MNG,2006,2558854,6.6,3414055566
MNG,2007,2593819,,4234999823
MNG,2008,2631899,6.6,5623216449
MNG,2009,2673794,,4583850368
MNG,2010,2719902,6.36,7189481824
MNG,2011,2770357,6.23,10409797649
MNG,2012,2824698,6.35,12292770631
MNG,2013,2881783,6.51,12582122604
MNG,2014,2940111,6.62,12226514722
MNG,2015,2998433,6.62,11619892396
MNG,2016,3056358,6.62,11181350461
MNG,2017,3113788,6.5,11480847745
MNG,2018,3170214,6.5,13178094459
MNG,2019,3225166,6.5,14206359007
MNG,2020,,6.48,
MNG,2021,,6.42,
MNE,1960,480579,,
MNE,1961,491140,,
MNE,1962,502558,,
MNE,1963,513409,,
MNE,1964,521753,,
MNE,1965,526327,,
MNE,1966,526419,,
MNE,1967,522796,,
MNE,1968,517481,,
MNE,1969,513340,,
MNE,1970,512407,,
MNE,1971,515449,,
MNE,1972,521785,,
MNE,1973,530220,,
MNE,1974,538902,,
MNE,1975,546487,,
MNE,1976,552562,,
MNE,1977,557576,,
MNE,1978,562065,,
MNE,1979,566888,,
MNE,1980,572608,,
MNE,1981,579445,,
MNE,1982,587001,,
MNE,1983,594506,,
MNE,1984,600884,,
MNE,1985,605398,,
MNE,1986,607711,,
MNE,1987,608144,,
MNE,1988,607413,,
MNE,1989,606571,,
MNE,1990,606372,,
MNE,1991,607105,,
MNE,1992,608516,,
MNE,1993,610170,,
MNE,1994,611389,,
MNE,1995,611712,,
MNE,1996,611003,,
MNE,1997,609520,,
MNE,1998,607662,,
MNE,1999,606001,,
MNE,2000,604950,,984297589.4
MNE,2001,607389,,1159869246
MNE,2002,609828,,1284685051
MNE,2003,612267,,1707710053
MNE,2004,613353,,2073234418
MNE,2005,614261,,2257174481
MNE,2006,615025,6.57,2721903149
MNE,2007,615875,,3680711744
MNE,2008,616969,6.43,4545674528
MNE,2009,618294,,4159330370
MNE,2010,619428,6.27,4143033276
MNE,2011,620079,6.15,4544516982
MNE,2012,620601,6.05,4087725813
MNE,2013,621207,5.94,4465771673
MNE,2014,621810,5.94,4593852089
MNE,2015,622159,6.01,4054728173
MNE,2016,622303,5.72,4376929572
MNE,2017,622373,5.69,4856602179
MNE,2018,622227,5.74,5506944403
MNE,2019,622028,5.65,5542201151
MNE,2020,,5.77,
MNE,2021,,6.02,
MAR,1960,12328532,,2037150716
MAR,1961,12710587,,2025689537
MAR,1962,13094890,,2379606422
MAR,1963,13478425,,2657247327
MAR,1964,13857656,,2798339769
MAR,1965,14230163,,2948325264
MAR,1966,14595351,,2876395613
MAR,1967,14954037,,3046339295
MAR,1968,15307267,,3271415868
MAR,1969,15656846,,3651615453
MAR,1970,16004732,,3956328426
MAR,1971,16350883,,4356633663
MAR,1972,16696890,,5074117545
MAR,1973,17048525,,6242177798
MAR,1974,17413149,,7675408486
MAR,1975,17796171,,8984824183
MAR,1976,18198836,,9584323309
MAR,1977,18620087,,11049896742
MAR,1978,19059773,,13236854105
MAR,1979,19516942,,15912133569
MAR,1980,19990006,,21728770055
MAR,1981,20479709,,17788171722
MAR,1982,20984023,,17692341358
MAR,1983,21495088,,16251460689
MAR,1984,22002641,,14824728528
MAR,1985,22499111,,14991283216
MAR,1986,22980334,,19462175322
MAR,1987,23447256,,21765261042
MAR,1988,23903592,,25705296184
MAR,1989,24355624,,26314220188
MAR,1990,24807461,,30180108562
MAR,1991,25260407,,32285388165
MAR,1992,25711410,,33711069431
MAR,1993,26155204,,31655473664
MAR,1994,26584473,,35604137423
MAR,1995,26994255,,39030285468
MAR,1996,27383472,,43161452678
MAR,1997,27754573,,39147844526
MAR,1998,28110447,,41806219379
MAR,1999,28455504,,41632027600
MAR,2000,28793672,,38857251336
MAR,2001,29126323,,39459581217
MAR,2002,29454765,,42236836821
MAR,2003,29782884,,52064058834
MAR,2004,30115196,,59626020162
MAR,2005,30455563,,62343022651
MAR,2006,30804689,3.9,68640825481
MAR,2007,31163670,,79041294874
MAR,2008,31536807,3.88,92507257784
MAR,2009,31929087,,92897320376
MAR,2010,32343384,3.79,93216746662
MAR,2011,32781860,3.83,1.0137E+11
MAR,2012,33241898,4.07,98266306615
MAR,2013,33715705,4.07,1.06826E+11
MAR,2014,34192358,4,1.10081E+11
MAR,2015,34663608,4.66,1.0118E+11
MAR,2016,35126274,4.77,1.03312E+11
MAR,2017,35581257,4.87,1.09683E+11
MAR,2018,36029089,4.99,1.18096E+11
MAR,2019,36471766,5.1,1.1987E+11
MAR,2020,,5.04,
MAR,2021,,5.04,
MOZ,1960,7184870,,
MOZ,1961,7342117,,
MOZ,1962,7507309,,
MOZ,1963,7679465,,
MOZ,1964,7857107,,
MOZ,1965,8039217,,
MOZ,1966,8225919,,
MOZ,1967,8417698,,
MOZ,1968,8614445,,
MOZ,1969,8816056,,
MOZ,1970,9022747,,
MOZ,1971,9232655,,
MOZ,1972,9446235,,
MOZ,1973,9668655,,
MOZ,1974,9906963,,
MOZ,1975,10165216,,
MOZ,1976,10443954,,
MOZ,1977,10738534,,
MOZ,1978,11041206,,
MOZ,1979,11341405,,
MOZ,1980,11630194,,
MOZ,1981,11913085,,
MOZ,1982,12189817,,
MOZ,1983,12439773,,
MOZ,1984,12636120,,
MOZ,1985,12764385,,
MOZ,1986,12808566,,
MOZ,1987,12786353,,
MOZ,1988,12758003,,
MOZ,1989,12805950,,
MOZ,1990,12987292,,
MOZ,1991,13328029,,3633406065
MOZ,1992,13805999,,2639953231
MOZ,1993,14370950,,2729550591
MOZ,1994,14948050,,2796549978
MOZ,1995,15483277,,2899922842
MOZ,1996,15960445,,3856799844
MOZ,1997,16397175,,4648832184
MOZ,1998,16813946,,5263877520
MOZ,1999,17244176,,5976408044
MOZ,2000,17711925,,5656473652
MOZ,2001,18221884,,5398568544
MOZ,2002,18764147,,5677003239
MOZ,2003,19331097,,6303391144
MOZ,2004,19910549,,7631120533
MOZ,2005,20493927,,8542070110
MOZ,2006,21080108,5.28,9176889070
MOZ,2007,21673319,,10450843291
MOZ,2008,22276596,5.49,12556195189
MOZ,2009,22894718,,11914471497
MOZ,2010,23531567,4.9,11104649065
MOZ,2011,24187500,4.9,14381552467
MOZ,2012,24862673,4.88,16350813487
MOZ,2013,25560752,4.77,16974314296
MOZ,2014,26286192,4.66,17716091057
MOZ,2015,27042001,4.6,15950979333
MOZ,2016,27829930,4.02,11936993087
MOZ,2017,28649007,4.02,13219079498
MOZ,2018,29496009,3.85,14845400593
MOZ,2019,30366043,3.65,15390031040
MOZ,2020,,3.51,
MOZ,2021,,3.51,
MMR,1960,21736947,,
MMR,1961,22211626,,584351384.5
MMR,1962,22697664,,612517344.8
MMR,1963,23198238,,659976659.6
MMR,1964,23717785,,475197381.9
MMR,1965,24259356,,402619413.6
MMR,1966,24823937,,317816210
MMR,1967,25410054,,328182434.5
MMR,1968,26015239,,531186357.4
MMR,1969,26635852,,551379225.9
MMR,1970,27269063,,578992638.8
MMR,1971,27913749,,559378375.7
MMR,1972,28570093,,634525053.1
MMR,1973,29238168,,667038769.1
MMR,1974,29918469,,1000557950
MMR,1975,30611093,,1128484859
MMR,1976,31314347,,1155595925
MMR,1977,32026748,,1000350727
MMR,1978,32748782,,916914661.3
MMR,1979,33481397,,919525191.6
MMR,1980,34224316,,1010596805
MMR,1981,34976465,,1064867669
MMR,1982,35734273,,1302701537
MMR,1983,36491804,,1427209836
MMR,1984,37241530,,1354699245
MMR,1985,37977087,,1310837294
MMR,1986,38698484,,1590096759
MMR,1987,39404350,,1448003804
MMR,1988,40085653,,1392547743
MMR,1989,40731439,,1674823311
MMR,1990,41335188,,2036373523
MMR,1991,41890192,,2137184858
MMR,1992,42401686,,2216072577
MMR,1993,42889992,,2809748387
MMR,1994,43383421,,3821535780
MMR,1995,43901598,,4879257848
MMR,1996,44452203,,5759624742
MMR,1997,45027223,,5633070603
MMR,1998,45611220,,4613071495
MMR,1999,46181075,,5643818689
MMR,2000,46719698,,6849321646
MMR,2001,47225119,,6220270632
MMR,2002,47702163,,6110632858
MMR,2003,48148907,,7754647428
MMR,2004,48564489,,9390855298
MMR,2005,48949931,,10588433069
MMR,2006,49301049,1.77,11863016315
MMR,2007,49621479,,15591182545
MMR,2008,49929642,1.77,23013015832
MMR,2009,50250366,,29455165595
MMR,2010,50600827,1.77,37796052939
MMR,2011,50990612,1.77,54118601975
MMR,2012,51413703,2.35,58318677645
MMR,2013,51852464,2.76,60572257122
MMR,2014,52280816,3.05,63264892768
MMR,2015,52680724,4.14,63045305229
MMR,2016,53045199,4.2,60291736894
MMR,2017,53382521,3.83,61449392056
MMR,2018,53708318,3.83,67144725831
MMR,2019,54045422,3.55,68697759361
MMR,2020,,3.04,
MMR,2021,,1.02,
NAM,1960,634138,,
NAM,1961,649274,,
NAM,1962,665119,,
NAM,1963,681633,,
NAM,1964,698797,,
NAM,1965,716588,,
NAM,1966,734866,,
NAM,1967,753683,,
NAM,1968,773428,,
NAM,1969,794588,,
NAM,1970,817474,,
NAM,1971,842353,,
NAM,1972,868954,,
NAM,1973,896264,,
NAM,1974,922900,,
NAM,1975,947925,,
NAM,1976,971117,,
NAM,1977,992955,,
NAM,1978,1014055,,
NAM,1979,1035379,,
NAM,1980,1057723,,2422096075
NAM,1981,1080938,,2249854740
NAM,1982,1105103,,2118741469
NAM,1983,1131624,,2297400688
NAM,1984,1162282,,1951229618
NAM,1985,1198149,,1608219310
NAM,1986,1239923,,1809073862
NAM,1987,1286796,,2300105497
NAM,1988,1336545,,2495059627
NAM,1989,1386011,,2535113565
NAM,1990,1432899,,2789944498
NAM,1991,1476399,,2996885561
NAM,1992,1516951,,3429538534
NAM,1993,1555098,,3251230621
NAM,1994,1591826,,3666501464
NAM,1995,1627866,,3978497753
NAM,1996,1663378,,3989208662
NAM,1997,1698029,,4154955686
NAM,1998,1731635,,3873098656
NAM,1999,1763861,,3868541599
NAM,2000,1794583,,3922247990
NAM,2001,1823667,,3557333364
NAM,2002,1851519,,3349184760
NAM,2003,1879113,,4926471294
NAM,2004,1907737,,6609198833
NAM,2005,1938316,,7248394160
NAM,2006,1971318,6.54,8001779551
NAM,2007,2006516,,8839526452
NAM,2008,2043382,6.48,8607475308
NAM,2009,2081039,,8938868165
NAM,2010,2118877,6.23,11431334447
NAM,2011,2156698,6.24,12523402329
NAM,2012,2194777,6.24,13042007432
NAM,2013,2233506,6.24,12043276397
NAM,2014,2273426,6.24,12435416060
NAM,2015,2314901,6.31,11335179562
NAM,2016,2358044,6.31,10721994677
NAM,2017,2402623,6.31,12895153160
NAM,2018,2448300,6.25,13682062249
NAM,2019,2494524,6.43,12543203411
NAM,2020,,6.52,
NAM,2021,,6.52,
NRU,1960,4377,,
NRU,1961,4627,,
NRU,1962,4942,,
NRU,1963,5270,,
NRU,1964,5590,,
NRU,1965,5859,,
NRU,1966,6065,,
NRU,1967,6221,,
NRU,1968,6343,,
NRU,1969,6445,,
NRU,1970,6553,,
NRU,1971,6669,,
NRU,1972,6798,,
NRU,1973,6929,,
NRU,1974,7062,,
NRU,1975,7178,,
NRU,1976,7284,,
NRU,1977,7396,,
NRU,1978,7505,,
NRU,1979,7626,,
NRU,1980,7751,,
NRU,1981,7871,,
NRU,1982,8016,,
NRU,1983,8163,,
NRU,1984,8331,,
NRU,1985,8501,,
NRU,1986,8679,,
NRU,1987,8868,,
NRU,1988,9058,,
NRU,1989,9275,,
NRU,1990,9506,,
NRU,1991,9766,,
NRU,1992,10030,,
NRU,1993,10287,,
NRU,1994,10496,,
NRU,1995,10626,,
NRU,1996,10677,,
NRU,1997,10643,,
NRU,1998,10567,,
NRU,1999,10449,,
NRU,2000,10335,,
NRU,2001,10219,,
NRU,2002,10102,,
NRU,2003,9990,,
NRU,2004,9906,,
NRU,2005,9848,,
NRU,2006,9827,,
NRU,2007,9846,,
NRU,2008,9880,,
NRU,2009,9945,,
NRU,2010,10009,,47564520.39
NRU,2011,10069,,66055407.67
NRU,2012,10136,,96927201.48
NRU,2013,10208,,98491843.64
NRU,2014,10289,,104654365.2
NRU,2015,10374,,86529661.37
NRU,2016,10474,,99723394.96
NRU,2017,10577,,109359680.2
NRU,2018,10678,,124021393.7
NRU,2019,10764,,118724073.8
NPL,1960,10105060,,508334414
NPL,1961,10267260,,531959561.6
NPL,1962,10433147,,574091101.2
NPL,1963,10604620,,496947904.4
NPL,1964,10783958,,496098775.3
NPL,1965,10972912,,735267082.3
NPL,1966,11172530,,906811943.8
NPL,1967,11382965,,841974025.5
NPL,1968,11603921,,772228643.4
NPL,1969,11834657,,788641965.4
NPL,1970,12074628,,865975308.6
NPL,1971,12323984,,882765471.6
NPL,1972,12583142,,1024098805
NPL,1973,12852205,,972101725
NPL,1974,13131260,,1217953547
NPL,1975,13420367,,1575789254
NPL,1976,13719466,,1452792989
NPL,1977,14028535,,1382400000
NPL,1978,14347653,,1604162497
NPL,1979,14676932,,1851250008
NPL,1980,15016408,,1945916583
NPL,1981,15367229,,2275583317
NPL,1982,15729431,,2395429852
NPL,1983,16100623,,2447174803
NPL,1984,16477488,,2581207388
NPL,1985,16858315,,2619913956
NPL,1986,17239677,,2850784523
NPL,1987,17623697,,2957255380
NPL,1988,18020755,,3487009748
NPL,1989,18445021,,3525228153
NPL,1990,18905480,,3627562403
NPL,1991,19405506,,3921476085
NPL,1992,19938322,,3401211581
NPL,1993,20489973,,3660041667
NPL,1994,21040899,,4066775510
NPL,1995,21576074,,4401104418
NPL,1996,22090352,,4521580381
NPL,1997,22584772,,4918691917
NPL,1998,23057875,,4856255044
NPL,1999,23509971,,5033642384
NPL,2000,23941099,,5494252208
NPL,2001,24347113,,6007055042
NPL,2002,24725625,,6050875807
NPL,2003,25080880,,6330473097
NPL,2004,25419337,,7273938315
NPL,2005,25744500,,8130258041
NPL,2006,26066687,3.42,9043715356
NPL,2007,26382586,,10325618017
NPL,2008,26666581,4.05,12545438605
NPL,2009,26883531,,12854985464
NPL,2010,27013207,4.24,16002656434
NPL,2011,27041220,4.24,21573862467
NPL,2012,26989160,4.16,21703106502
NPL,2013,26916795,4.77,22162208956
NPL,2014,26905982,4.77,22731602970
NPL,2015,27015033,4.77,24360795411
NPL,2016,27263430,4.86,24524098185
NPL,2017,27632682,5.18,28971589213
NPL,2018,28095712,5.18,33111525872
NPL,2019,28608715,5.28,34186190996
NPL,2020,,5.22,
NPL,2021,,4.41,
NLD,1960,11486631,,12276734172
NLD,1961,11638712,,13493833740
NLD,1962,11805689,,14647057370
NLD,1963,11965966,,15891241386
NLD,1964,12127120,,18699380731
NLD,1965,12294732,,21000586933
NLD,1966,12456251,,22867203317
NLD,1967,12598201,,25087562181
NLD,1968,12729721,,27817605743
NLD,1969,12877984,,34035946604
NLD,1970,13038526,,38164716625
NLD,1971,13194497,,44579122807
NLD,1972,13328593,,54706557264
NLD,1973,13439322,,71840909664
NLD,1974,13545056,,87243413395
NLD,1975,13666335,,1.0025E+11
NLD,1976,13774037,,1.09169E+11
NLD,1977,13856185,,1.27017E+11
NLD,1978,13941700,,1.5586E+11
NLD,1979,14038270,,1.79669E+11
NLD,1980,14149800,,1.95152E+11
NLD,1981,14247208,,1.64134E+11
NLD,1982,14312690,,1.5848E+11
NLD,1983,14367070,,1.53445E+11
NLD,1984,14424211,,1.43913E+11
NLD,1985,14491632,,1.43846E+11
NLD,1986,14572278,,2.00862E+11
NLD,1987,14665037,,2.45046E+11
NLD,1988,14760094,,2.61911E+11
NLD,1989,14848907,,2.58337E+11
NLD,1990,14951510,,3.18331E+11
NLD,1991,15069798,,3.275E+11
NLD,1992,15184166,,3.62963E+11
NLD,1993,15290368,,3.5355E+11
NLD,1994,15382838,,3.7913E+11
NLD,1995,15459006,,4.52302E+11
NLD,1996,15530498,,4.5049E+11
NLD,1997,15610650,,4.16813E+11
NLD,1998,15707209,,4.38008E+11
NLD,1999,15812088,,4.4705E+11
NLD,2000,15925513,,4.17479E+11
NLD,2001,16046180,,4.31587E+11
NLD,2002,16148929,,4.73862E+11
NLD,2003,16225302,,5.8007E+11
NLD,2004,16281779,,6.5838E+11
NLD,2005,16319868,,6.85348E+11
NLD,2006,16346101,9.66,7.33955E+11
NLD,2007,16381696,,8.48559E+11
NLD,2008,16445593,9.53,9.5187E+11
NLD,2009,16530388,,8.71519E+11
NLD,2010,16615394,8.99,8.47381E+11
NLD,2011,16693074,8.99,9.05271E+11
NLD,2012,16754962,8.99,8.38923E+11
NLD,2013,16804432,8.84,8.77173E+11
NLD,2014,16865008,8.92,8.92168E+11
NLD,2015,16939923,8.92,7.65573E+11
NLD,2016,17030314,8.8,7.8406E+11
NLD,2017,17131296,8.89,8.3387E+11
NLD,2018,17231624,8.89,9.14043E+11
NLD,2019,17344874,9.01,9.10194E+11
NLD,2020,,8.96,
NLD,2021,,8.88,
NCL,1960,79000,,
NCL,1961,81200,,
NCL,1962,83400,,
NCL,1963,85700,,
NCL,1964,88100,,
NCL,1965,90500,,159594492.3
NCL,1966,93500,,164206536.3
NCL,1967,96500,,180036767.5
NCL,1968,99500,,215507162.4
NCL,1969,104000,,263108841.1
NCL,1970,112000,,358815683.7
NCL,1971,120000,,413985777.7
NCL,1972,125500,,506808997
NCL,1973,128500,,542293400
NCL,1974,131000,,637403479.7
NCL,1975,132500,,816652167.3
NCL,1976,134000,,798313524.7
NCL,1977,136000,,837620127.3
NCL,1978,137500,,846004692.3
NCL,1979,138500,,1047225724
NCL,1980,140050,,1182463959
NCL,1981,142650,,972564157
NCL,1982,145700,,904599871.5
NCL,1983,148700,,823857894.3
NCL,1984,151650,,796066192.9
NCL,1985,154450,,854820894.1
NCL,1986,157350,,1201321509
NCL,1987,160500,,1488093104
NCL,1988,163650,,2072775508
NCL,1989,166898,,2185082943
NCL,1990,170899,,2529440424
NCL,1991,175362,,2653781629
NCL,1992,179799,,2923883311
NCL,1993,184496,,2822244192
NCL,1994,189482,,3038727542
NCL,1995,193816,,3628441984
NCL,1996,197564,,3606968707
NCL,1997,201418,,3291130072
NCL,1998,205279,,3556305297
NCL,1999,209214,,3647802506
NCL,2000,213230,,3420033047
NCL,2001,217324,,3297734668
NCL,2002,221490,,3740057133
NCL,2003,225296,,4915355784
NCL,2004,228750,,5895011252
NCL,2005,232250,,6238632284
NCL,2006,235750,,6979153332
NCL,2007,239250,,8819922042
NCL,2008,242750,,9067623001
NCL,2009,245950,,8704436169
NCL,2010,249750,,9364347372
NCL,2011,254350,,10351442209
